id,timestamp,tweet,replies,retweets,quotes,likes,,,
1.22306E+18,2020/1/31 1:55,"Donald Trump is the most erratic and incompetent commander in chief we've ever had. After four years of his self-made chaos, we'll need a president who is ready to clean up the mess on day one. https://t.co/TCOjc3aubF",1118,2984,201,11567,,,
1.22307E+18,2020/1/31 2:40,The character of a president matters �?and we have to make that clear this November. https://t.co/hQobfKY7Fx,745,1166,80,3995,,,
1.22308E+18,2020/1/31 2:59,"Airline catering workers will feed thousands of people traveling to the Super Bowl, but can’t afford to feed their own families. I stand in solidarity with @unitehere_sofla. @AmericanAir needs to ensure @LSGSkyChefs pay their workers living wages. https://t.co/4nx9nYHoET",176,316,23,989,,,
1.22329E+18,2020/1/31 16:45,"Let's be clear: If Donald Trump can afford to give giant tax breaks to the super-wealthy, then he can afford to ensure that the most vulnerable in our society receive the health care they need and deserve.

We should be expanding Medicaid �?not cutting it. https://t.co/akawD7sV8f",260,725,25,2300,,,
1.2233E+18,2020/1/31 17:39,.@JohnDelaney ran his campaign with conviction to make our government work for the American people. He will continue to be an important voice in shaping our country for years to come. https://t.co/Dqg0D7s0p7,127,131,9,655,,,
1.22332E+18,2020/1/31 19:15,"Time and time again, Donald Trump has proven he has no moral rudder. Instead of having respect for others, he insults and demeans. He preys on divisions and stokes hate, instead of healing and uniting.

Trump is everything we aspire not to be as Americans.",906,1773,119,8154,,,
1.22335E+18,2020/1/31 21:05,"I've stood up to bullies my entire life, and I'm ready to stand up to the one in the White House. I hope President Trump heard that message loud and clear when he saw this ad air during Fox &amp; Friends this morning. https://t.co/TImcrK1T48",1271,3343,274,12752,,,
1.22338E+18,2020/1/31 22:40,"Donald Trump's Muslim ban is a direct betrayal of America’s most fundamental freedom: religious freedom. And now he's adding more countries to his list of who's not welcome in America.

It's not who we are �?and we'll prove that when we beat Trump this November and end the ban. https://t.co/qdlU5P7MZQ",660,676,126,1999,,,
1.22339E+18,2020/1/31 23:40,"America's character is on the ballot. We can overcome four years of Donald Trump, but if given eight years in the White House, he will forever and fundamentally alter the character of this nation. We can't let that happen. https://t.co/TnQrX0hCUi",546,2309,155,7004,,,
1.2234E+18,2020/2/1 0:30,"With just three days until Iowa, we need all hands on deck to talk with folks about what’s at stake in this election. Every conversation during this final stretch will make a big difference on Monday night. Sign up to volunteer today: https://t.co/WaszTPqVUh https://t.co/CU5D8Mr1W9",193,242,11,809,,,
1.22342E+18,2020/2/1 1:30,"We have to restore the soul of this nation, build an inclusive middle class, and unite the country to get big things done. That all starts Monday night in Iowa. If you’re with me, let me know by committing to caucus today: https://t.co/OBEKRgsD0K",435,473,20,1720,,,
1.22364E+18,2020/2/1 16:15,America's farmers deserve better than four more years of Donald Trump's empty rhetoric and broken promises. https://t.co/SCUVSM7EQx,500,1576,108,4440,,,
1.22367E+18,2020/2/1 18:10,"The Iowa Caucus is just days away and polls show us in a dead heat. I'm confident that we can compete and that we'll go on to beat Donald Trump—but we need your help to do it.

Every dollar makes a big difference—chip in to bring us across the finish line: https://t.co/LXqZm6avjZ https://t.co/MMU0cI7qLm",486,793,40,2888,,,
1.22369E+18,2020/2/1 19:45,"From my childhood in Scranton, Pennsylvania, to the halls of the White House �?the middle-class values of hard work, respect, and decency have guided my entire life. It's time we brought those values back to the Oval Office. https://t.co/QUXgb4ghzm",956,3168,233,10569,,,
1.22371E+18,2020/2/1 20:45,"The Iowa caucus is just two days away, and we need your help to talk with as many folks as possible before Monday night. Head to https://t.co/0OADrrjdo9 to make calls into Iowa from wherever you are in the country.",139,472,15,1130,,,
1.22373E+18,2020/2/1 22:01,"We are in the midst of a crisis with the coronavirus. We need to lead the way with science �?not Donald Trump’s record of hysteria, xenophobia, and fear-mongering. He is the worst possible person to lead our country through a global health emergency.",2370,3443,1775,13404,,,
1.22375E+18,2020/2/1 23:20,"Health care is on the ballot. We need to protect Obamacare from Donald Trump’s relentless attempts to repeal and sabotage it �?and build on the law to ensure every American has the peace of mind that comes with quality, affordable care. https://t.co/KlbtBOASNU",509,1563,91,4579,,,
1.22377E+18,2020/2/2 1:05,"America was founded on the ideals of equality, equity, and fairness—we've never fully lived up to them, but we've never stopped trying. During #BlackHistoryMonth and all year-round, let's celebrate the rich history and culture that's always been vital to the fabric of America. https://t.co/FNYM1O6CMm",263,885,55,2705,,,
1.22381E+18,2020/2/2 3:16,"Trump further diminished the U.S. in the eyes of the world by expanding his travel ban. This new “African Ban,�?is designed to make it harder for black and brown people to immigrate to the United States. It’s a disgrace, and we cannot let him succeed. https://t.co/oePD5eSAWY",713,2427,125,8934,,,
1.22401E+18,2020/2/2 16:23,"The Iowa caucus is tomorrow night, it’s time to make your plan! Caucusing is fun and easy �?and making a plan only takes a few minutes. Head to https://t.co/OezAqUfIOF to make sure you’re all set. https://t.co/gzExf4lb0v",174,382,21,1285,,,
1.22403E+18,2020/2/2 17:55,"#TeamJoe has been hard at work making phone calls, knocking doors, and talking with as many folks as possible over the last nine months—but it all comes down to these last few days. We need all hands on deck for this final push. Sign up to volunteer today: https://t.co/mwJBZkb34x https://t.co/OP2UVH0zaD",209,448,19,1512,,,
1.22405E+18,2020/2/2 19:20,I’ve never been more optimistic about the future of America. There’s not a single thing we can’t do if we do it together. https://t.co/u4ZVMv31P0,618,1833,113,7203,,,
1.22407E+18,2020/2/2 20:45,"When I say we need to restore the soul of the nation, I’m not talking about taking us back to an America that never existed—but propelling us forward to a place we’ve never been. Where we finally live up to our highest ideals and everyone gets a full share of the American dream.",812,2860,186,13185,,,
1.22409E+18,2020/2/2 22:15,This is the final stretch �?the Iowa caucuses are just one day away and we need your help to keep the momentum going. Every phone call and every conversation will make a big difference tomorrow night. Head to https://t.co/0OADrrAOfH to make calls into Iowa. Let’s get to work. https://t.co/ZNUfpBg2B8,176,501,24,1826,,,
1.22411E+18,2020/2/2 23:20,"My values are rooted in the American character: tough, resilient, but always full of hope. We need a president who appeals to the best in us and unites this nation �?because if we come together, there’s not a single thing we can’t do. https://t.co/t8qkivIL48",721,2794,146,11278,,,
1.22412E+18,2020/2/3 0:05,"When we launched this campaign, I said we were in a battle for the soul of this nation. That battle begins tomorrow night in Iowa—and requires everyone stepping up and making their voice heard. If you’re with me, let me know by committing to caucus today: https://t.co/OFXDjKF5uI",244,501,22,1756,,,
1.22414E+18,2020/2/3 1:10,"We can beat Donald Trump.
We can unite this country.
We can restore the soul of this nation.

It all begins tomorrow night in Iowa. https://t.co/Lhj8CSmOZG",1180,4367,265,16568,,,
1.22431E+18,2020/2/3 12:25,"Today’s the day, Iowa! Confirm your caucus location at https://t.co/3HaA5wLv2M and make a plan to arrive by 6:30 PM CT. https://t.co/vmzNwW1Kro",170,495,34,1776,,,
1.22432E+18,2020/2/3 13:30,"We choose:

Hope over fear.
Unity over division. 
Truth over lies. 

Our nation’s character is on the ballot, Iowa. Tonight, let’s show them who we really are. https://t.co/GU5pUGcCHE",670,2348,138,8943,,,
1.22436E+18,2020/2/3 16:01,"It’s caucus day in Iowa, and we need your help to bring us across the finish line. If you have a few extra minutes, head to https://t.co/0OADrrjdo9 to make calls into Iowa. I’d greatly appreciate it. Let’s finish strong. https://t.co/rA1MXti3L2",212,381,23,1308,,,
1.22438E+18,2020/2/3 17:30,"Caucus Day is here, Iowa! Head to https://t.co/3HaA5wLv2M to confirm your caucus location and plan to show up by 6:30 PM CT. I hope I can count on your support �?because together we can beat Donald Trump, unite this country, and win the battle for the soul of this nation. https://t.co/ZM0aET6rW7",603,1261,82,4286,,,
1.22441E+18,2020/2/3 19:30,The stakes of this election could not be higher. We only have one chance to beat Donald Trump �?and we need a nominee who can get the job done. https://t.co/N1yrARZHvc,528,1949,116,6987,,,
1.22443E+18,2020/2/3 20:50,"The next president will inherit a country divided �?and a world in disarray. There will be no time for on-the-job training.

We need a president who is ready on day one.",1545,2942,242,16417,,,
1.22445E+18,2020/2/3 21:55,"In a few hours, Iowans will gather around the state to set our nation on the path to picking the next president. It’s a big responsibility—and we need everyone on #TeamJoe to show up and make their voices heard. Head to https://t.co/3HaA5wLv2M to confirm your caucus location. https://t.co/lHozVyO6i9",160,385,21,1312,,,
1.22446E+18,2020/2/3 22:45,"Imagine all the progress we can make in the next four years. With Donald Trump out of the way, we can make affordable health care a right, lead the fight on climate change, and ban assault weapons.

It's all possible. And it starts tonight in Iowa. https://t.co/Zf0Z0q6Sp1",481,1112,49,4007,,,
1.22448E+18,2020/2/3 23:40,"America's character is on the ballot. I don't believe we're the dark, angry nation we see in Donald Trump's tweets �?we are so much better than who he thinks we are.",538,1418,81,6934,,,
1.22449E+18,2020/2/4 0:30,"Iowa �?if you’re in line at your caucus location by 7 PM CT, you can caucus! https://t.co/oQ2918WP95",192,312,24,1146,,,
1.22455E+18,2020/2/4 4:30,"Joe's about to take the stage in Des Moines, Iowa. Tune in to watch live: https://t.co/x7RDw4dS17",359,440,34,1815,,,
1.22456E+18,2020/2/4 4:55,"I want to thank our incredible supporters and volunteers in Iowa �?and all across the country. Now, it’s onto New Hampshire, Nevada, South Carolina, and beyond! https://t.co/PRwO2rieJ4",373,575,58,3205,,,
1.22456E+18,2020/2/4 5:27,We need a president who is not only ready to fight but is also ready to heal this country �?and that’s exactly what I’ll do as president. There’s nothing we’ve been unable to do when we do it together.,631,989,79,5051,,,
1.22457E+18,2020/2/4 5:33,"Everybody knows who Donald Trump is �?it’s time we show them who we are. We choose: 

Hope over fear. 
Science over fiction. 
Unity over division.
Compassion over cruelty. 
Truth over lies.",691,2310,115,11005,,,
1.22457E+18,2020/2/4 5:45,"Iowa was just the first step. Now, we’re taking this campaign to the rest of the country, and we need your help to do it. I know we’ve asked a lot these last nine months, but there's never been a more crucial time for our campaign. Chip in today: https://t.co/sb6EUIcnyx",1498,485,112,1641,,,
1.22474E+18,2020/2/4 16:43,".@ATUcomm has been integral to the labor movement and putting our country on a path towards lifting the middle class. We've got a long campaign ahead of us, and I'm thrilled to have the support of my friend John Costa and the hard-working members of ATU with me. https://t.co/VUVwL172Md",194,509,16,1696,,,
1.22481E+18,2020/2/4 21:30,The fight against cancer is personal for me �?like it is for so many people. And it's a fight we must win. With the incredible breakthroughs we've made in recent years �?and with so many just over the horizon �?I'm confident that we will end cancer as we know it. #WorldCancerDay,221,842,21,3798,,,
1.22483E+18,2020/2/4 23:15,"Caroline has served her country with the utmost distinction both at home and abroad. I'm honored to have her support as we head into New Hampshire, Nevada, and South Carolina. https://t.co/xf153Dhfwm",245,984,27,4553,,,
1.22485E+18,2020/2/5 0:15,"Rosa Parks helped ignite a movement that changed the course of history. Let’s carry on her legacy by continuing to push our nation to finally live up to our highest ideals. We can’t rest until we achieve liberty, justice, and equality for all. #RosaParksDay",385,800,32,3802,,,
1.22489E+18,2020/2/5 3:08,"Our administration brought the economy back from the brink of depression, saved the auto industry, and made health care available to millions of families.

Donald Trump gave billionaires a tax break. https://t.co/jBe34MIhtp",989,3647,163,13410,,,
1.22509E+18,2020/2/5 16:26,"Last night, President Trump turned his constitutional obligation to inform Congress about the state of our union into an episode of reality television. It was a shameful display. #SOTU",1174,2515,142,13427,,,
1.22511E+18,2020/2/5 17:40,"Mayor Pete likes to call me part of the old failed Washington. Was it a failure when I helped pass Obamacare, the Paris Agreement, the Violence Against Women Act, or the assault weapons ban?

I have a stronger record of passing big, progressive legislation than anyone running.",6082,5422,1433,30526,,,
1.22515E+18,2020/2/5 20:20,"Fred, it must not have been easy to sit there and listen to @realdonaldtrump lie. I’m proud of you for speaking truth to the abuse of power. https://t.co/xrnSAKC8QZ",1038,8017,338,44879,,,
1.22518E+18,2020/2/5 22:01,"My North Star as president will be rebuilding the middle class. And this time, we're going to bring everyone along regardless of race, gender, religion, ethnicity, sexual orientation, or disability. https://t.co/TyiYGD8D0y",427,752,44,2682,,,
1.22521E+18,2020/2/5 23:54,Only Donald Trump could debase our nation's highest civilian honor and turn it into a partisan political prop. https://t.co/HGFUaaOl1G,1151,3349,145,15461,,,
1.22522E+18,2020/2/6 0:45,Looking forward to discussing what’s at stake in this election and my bold vision for the future of our country at tonight’s town hall in New Hampshire. Tune in to @CNN at 8 PM ET to watch live.,541,625,46,2805,,,
1.22525E+18,2020/2/6 2:29,"Today, @DougJones stood up and did the right thing. He showed courage on the Senate floor, when many did not. 

The only way we will defeat Trump now is to keep strong Democrats in the Senate—and a strong campaign at the top of the ticket. Chip in today: https://t.co/ekhjoBDayi",304,716,26,3433,,,
1.22526E+18,2020/2/6 3:34,"I grew up with a stutter. At tonight’s @CNN town hall, I was asked what advice I would give to those working to overcome their own �?here’s what I said: https://t.co/M0obXY0s6d",484,2028,237,9426,,,
1.22528E+18,2020/2/6 4:38,"Let's be real about health care. You gotta level with the American people. Tell them the truth, what you think it's gonna cost and how you're gonna get it done. https://t.co/37aeT57Thz",473,927,63,3558,,,
1.22546E+18,2020/2/6 16:47,Grace - I've said it before and I'll say it again: LGBTQ rights are civil rights. It's an honor to work for you and in service of justice for every American in this country. https://t.co/8eegCp3ffS,457,1564,78,8173,,,
1.22549E+18,2020/2/6 18:45,"I firmly believe America's best days still lie ahead. If we come together and unite this country, there's not a single thing we can't do.",1347,1900,194,11420,,,
1.22552E+18,2020/2/6 20:46,"John DiEleuterio had a huge heart and was a friend I counted on for over 50 years. As a Colonel in the National Guard and as the State Director in my Senate office, John served our country with dignity and distinction. Jill and I send our condolences to Maureen and his family.",71,287,12,1510,,,
1.22554E+18,2020/2/6 22:01,Empathy matters. Compassion matters. We have to reach out to one another and heal this country �?and that’s what I’ll do as president. https://t.co/XVDnUc32Ij,521,1635,127,6386,,,
1.22557E+18,2020/2/7 0:15,It’s not hyperbole to say that we are in a battle for the soul of this nation. Everything that makes us who we are is at stake. We have to get Donald Trump out of the White House and take back this country.,1328,3393,216,16207,,,
1.2256E+18,2020/2/7 1:47,We need a president who chooses compassion over cruelty.,2145,3926,325,29412,,,
1.22583E+18,2020/2/7 17:01,"When I met Brayden this week, he had a familiar anxiety on his face. It was the anxiety of a kid with a stutter, something I struggled to overcome when I was a kid too. Here's what I told him. https://t.co/IIF386n2GU",962,3985,738,20317,,,
1.22585E+18,2020/2/7 18:50,"We're just four days from the first-in-the-nation primary in New Hampshire, and we need all hands on deck to talk with voters before they head to the polls. Head to https://t.co/37BiABr9ik to make calls to New Hampshire voters from wherever you are in the country.",218,391,23,1264,,,
1.22588E+18,2020/2/7 20:45,"Who in God's name needs a weapon that can hold one hundred rounds? These weapons of war have no place in our communities. I’ve taken on the @NRA to ban them once before, and I’ll do it again in the White House. https://t.co/JPFMzM1kcB",1054,2359,149,11941,,,
1.22592E+18,2020/2/7 22:57,No corporation pulling in billions of dollars in profits should pay a lower tax rate than our teachers and firefighters. It’s time corporations pay their fair share. https://t.co/L1NtDsSxIn,363,1214,53,4335,,,
1.22594E+18,2020/2/8 0:25,I’m incredibly proud of Brayden for sharing his story on national TV. He is truly a remarkable young man �?and I can’t wait to see what his future holds. https://t.co/nN9ZFIAJ0W,95,577,28,2688,,,
1.22595E+18,2020/2/8 1:10,We’re not only going to have to win the White House but we have to bring along the United States Senate. We can’t do that with someone who labels themselves as a Democratic Socialist. #DemDebate,570,1584,146,6416,,,
1.22595E+18,2020/2/8 1:21,We have to get real about health care. The American people deserve the truth and an explanation of what Medicare for All will cost �?not political games. #DemDebate https://t.co/V6wZViZoXA,142,345,33,885,,,
1.22595E+18,2020/2/8 1:25,"One of the most important issues we face as a nation is ensuring affordable, accessible health care. There's work to do, but that doesn't mean starting from scratch. It means protecting and building on Obamacare. #DemDebate https://t.co/7J4nC6ZUGX",112,283,28,848,,,
1.22595E+18,2020/2/8 1:28,"I led the Obama-Biden Administration’s efforts to pass and implement the Recovery Act, which saved the American economy from another depression and sent South Bend, IN, over $75 million to invest in projects around the town.

Projects that Mayor Pete likes to take credit for. https://t.co/FQOusAA3Ac",145,551,39,1408,,,
1.22596E+18,2020/2/8 1:45,Donald Trump should have been pinning a medal on Lt. Col. Vindman �?not Rush Limbaugh. #DemDebate,1119,5298,239,30561,,,
1.22596E+18,2020/2/8 1:56,"Donald Trump called our troops�?traumatic brain injuries “headaches.�?

If my son had still been there in Iraq, I’d have been so damn angry. 

Donald Trump does not deserve to be commander in chief for one more day. #DemDebate",483,2094,88,9150,,,
1.22596E+18,2020/2/8 2:04,"As President, I will use military power responsibly and as a last resort. We will not go back to forever wars in the Middle East. #DemDebate",219,432,31,2071,,,
1.22597E+18,2020/2/8 2:11,The best path forward on health care is to protect and build on Obamacare �?not tear it down and start over. #DemDebate https://t.co/xXoYjc2BOb,222,753,54,2550,,,
1.22597E+18,2020/2/8 2:19,"The United States must keep our commitments when we make them, otherwise we have no power to lead the world. The only way to not become the police of the world is to have allies that will join us in dealing with failed states and terrorism. #DemDebate",176,624,27,2202,,,
1.22597E+18,2020/2/8 2:30,"Five.

That’s how many times Senator Sanders voted against the Brady background check bill that has kept 3 million firearms out of dangerous hands.

I helped pass it.

We need a president who'll stand up to the @NRA �?not stand with them against lifesaving gun safety measures.",358,2724,136,9586,,,
1.22599E+18,2020/2/8 3:31,"With just four days until New Hampshire voters head to the polls, there’s no time to waste. We need your help to keep the momentum going from tonight’s #DemDebate. Chip in $5 to help power our campaign through this crucial stretch: https://t.co/GAlB0S4lQ6",249,403,24,1148,,,
1.22599E+18,2020/2/8 3:45,Lt. Col. Vindman is an American patriot. #DemDebate https://t.co/ZOU4SDKTEe,881,2309,171,10270,,,
1.226E+18,2020/2/8 4:35,"I just wrapped up tonight's #DemDebate, and I need your help to keep this momentum going. Every donation makes a big difference. Chip in today: https://t.co/mKh1hKqzJr https://t.co/op9BaD4RYE",2382,1343,206,5295,,,
1.22619E+18,2020/2/8 17:03,Former Mayor Pete doesn’t think very highly of the Obama-Biden record. Let’s compare. https://t.co/132TB7MHaq,5783,7675,5966,32832,,,
1.22624E+18,2020/2/8 20:10,Donald Trump does not deserve to be commander in chief for one more day. https://t.co/nksx4dBBh3,1127,2663,157,11598,,,
1.22628E+18,2020/2/8 23:15,"When it comes to expanding access to more affordable health care, Americans like Charlene can't wait. I'm the only candidate in this race who has passed a big, bold health care reform bill �?and I'll do it again in the White House. https://t.co/7uq8qftn0V",418,1171,52,3839,,,
1.22656E+18,2020/2/9 17:32,#TeamJoe has been hard at work talking with folks in every corner of New Hampshire �?but it all comes down to this final push. Every conversation will make a big difference on Tuesday. Sign up to volunteer today: https://t.co/8qV24014Y7,254,414,20,1581,,,
1.22657E+18,2020/2/9 18:30,Rebuilding the middle class and ensuring that this time everyone comes along starts with one word: unions. That’s why I look forward to signing the #PROAct as President. Congratulations to the House and labor movement for passing this landmark bill.,329,941,46,3436,,,
1.22659E+18,2020/2/9 19:38,We are in a climate emergency. We have to get Donald Trump out of the White House and treat climate change like the existential threat that it is �?before it's too late. https://t.co/449eZamU9S,952,2413,113,9493,,,
1.22663E+18,2020/2/9 22:16,"It’s not enough to just end Citizens United �?we have to eliminate all private dollars from our federal elections.

It's time we return our democracy to the people.",688,2197,133,9906,,,
1.22664E+18,2020/2/9 23:08,"There are just two days until the first-in-the-nation primary, and we need your help to bring us across the finish line. If you have a few minutes, head to https://t.co/66UCpVP0jc to talk with New Hampshire voters about what's at stake in this election. I’d greatly appreciate it. https://t.co/bLSiQfDehY",244,388,22,1009,,,
1.22667E+18,2020/2/10 0:58,"I know there are a lot of folks who want to write our campaign off already �?but I’ve got news for them: We’re not going anywhere. There's too much at stake in this election.

I will fight for every last vote, but I can't do it without you. Chip in today: https://t.co/hTbAPI8Nkq",804,1617,128,5455,,,
1.22668E+18,2020/2/10 1:20,"I've lost a lot in my life, but I'll be damned if I'm going to stand by and lose my country too. We have to beat Donald Trump.",3792,11339,701,74331,,,
1.22693E+18,2020/2/10 17:45,Experience matters. The White House is no place for on-the-job training. We need a president who will be prepared to clean up Donald Trump’s mess on day one.,1353,2046,211,9811,,,
1.22695E+18,2020/2/10 19:20,We need a president with the courage to stand up to the @NRA and pass common-sense gun safety measures �?not one with a long record of siding with the gun lobby. https://t.co/q4ttyVjdVt,446,767,45,2879,,,
1.22698E+18,2020/2/10 21:40,"With just one day until the New Hampshire primary, we’re hard at work making our final case to voters �?and we need your help. Chip in today to help us deliver our closing argument to as many Granite Staters as possible: https://t.co/hWl9p6lqQ4",252,246,18,809,,,
1.22702E+18,2020/2/11 0:01,I've always said you shouldn't let the barriers in life define you. Brayden sure as hell didn't let them define him. I'm proud to be a part of his story: https://t.co/2udsXfsCfy,245,1428,130,5704,,,
1.22703E+18,2020/2/11 0:30,"The New Hampshire primary is just one day away, and we need your help to talk with folks about what’s at stake in this election. Head to https://t.co/37BiAB9xTK to make calls into New Hampshire from wherever you are in the country.",159,242,11,639,,,
1.22704E+18,2020/2/11 1:30,"Donald Trump will say over and over that the economy is on the ballot this year. It is. But America’s character is on the ballot too. And despite what Trump says, we don’t have to choose one or the other.

We can be a good country with a good economy. https://t.co/VKxpWqMeHg",949,2316,187,8288,,,
1.22706E+18,2020/2/11 2:41,"Donald Trump is proposing cuts to Medicaid, Obamacare, and food assistance �?while protecting giant tax giveaways to corporations and the super-wealthy. He has once again proved how morally unfit he is to lead our country. https://t.co/bwNi6knzuU",480,2572,92,5925,,,
1.2272E+18,2020/2/11 12:02,"Today’s the day, New Hampshire! Confirm your polling location at https://t.co/M2XhjJUMST and make sure to get out and vote. https://t.co/7BqdYrqFsK",254,428,18,1593,,,
1.22725E+18,2020/2/11 15:30,"It's primary day in New Hampshire �?and we're counting on supporters across the Granite State to get out and vote. Head to https://t.co/M2XhjJUMST to confirm your polling location. Together, we can win this primary, beat Donald Trump, and restore the soul of this nation. https://t.co/HFYWSAw5Cn",488,783,42,2827,,,
1.2273E+18,2020/2/11 18:40,"We are in a battle for the soul of this nation. If we want to win, it’s going to take everyone stepping up and making their voice heard. If you live in New Hampshire, confirm your polling place by heading to https://t.co/M2XhjJUMST and make sure to get out and vote today. https://t.co/yNCBuNKlmh",382,425,30,1260,,,
1.22733E+18,2020/2/11 20:45,Today’s the day �?it’s primary day in New Hampshire!  Head to https://t.co/37BiAB9xTK to make calls into the Granite State from wherever you are in the country to help get voters to the polls.,176,169,14,585,,,
1.22735E+18,2020/2/11 21:39,"Thank you for standing with me, @IBEW. I'll fight alongside you every single day in the White House to strengthen America's unions and rebuild the middle class. https://t.co/tdbAgzVdHS",225,368,23,1533,,,
1.22735E+18,2020/2/11 22:05,"There has been a lot of veiled criticism of the Obama-Biden record lately, so let me be clear about something: Barack Obama was a great president. We don’t say that enough. https://t.co/a5R0hMxOMX",1328,2472,233,9668,,,
1.22737E+18,2020/2/11 23:20,"President Mandela was no ordinary man. When he stepped out of prison 30 years ago today, he immediately resumed his life's work to end apartheid. He showed us that trust and reconciliation are possible, delivering justice for his people.",330,567,38,2892,,,
1.22742E+18,2020/2/12 2:21,Joe's about to take the stage from South Carolina. Tune in to watch live: https://t.co/aGEAMOrBSq,626,544,75,2037,,,
1.22743E+18,2020/2/12 3:10,"Thank you to all of our incredible supporters, volunteers, and staff in New Hampshire! Your hard work and faith in our campaign mean the world to me. Now, we’re headed to Nevada, South Carolina, and beyond.",596,760,68,5097,,,
1.22744E+18,2020/2/12 3:35,"Iowa and New Hampshire were just the beginning. Now, we’re taking this campaign to Nevada and South Carolina, and we have to give it all we’ve got. Chip in to help power our campaign through this crucial stretch: https://t.co/OzTj8NbUGl",1521,627,119,2085,,,
1.22744E+18,2020/2/12 3:58,99.9% �?that’s the percentage of African-American voters who have not yet had a chance to vote in this nomination process. You cannot and should not win the Democratic nomination for President without the support of black and brown voters.,1279,3112,306,15354,,,
1.2276E+18,2020/2/12 14:25,"Nobody told me the road would be easy, but together we can and will win. https://t.co/vVtykPfJse",959,1464,176,6660,,,
1.22764E+18,2020/2/12 17:05,"We need a president who chooses unity over division. If we come together and unite this country, there’s nothing we can’t do.",958,1225,105,6893,,,
1.22767E+18,2020/2/12 19:06,"I'm looking forward to seeing @MichaelBennet continue the fight to unify our nation, and beat Donald Trump, in the Senate �?Coloradans are lucky to have him in their corner.",138,358,9,2104,,,
1.22769E+18,2020/2/12 20:15,"Under Donald Trump:

- Job growth has slowed
- Manufacturing is worse off
- Income inequality is higher than ever

He is squandering the growing Obama-Biden economy that he inherited �?just like he has squandered everything else that he has inherited in his life.",3029,4850,525,18559,,,
1.2277E+18,2020/2/12 20:55,".@AndrewYang is a leading voice about the challenges of the fourth industrial revolution. He brought fun and new ideas to the race. I'm grateful for it, and hope we hear more from him regarding how to ensure workers succeed in an era of increasing automation.",303,905,48,5784,,,
1.22773E+18,2020/2/12 23:00,"I stand with the working men and women of @Culinary226 because supporting labor means supporting our unions.

https://t.co/iNq6AVGww5",284,939,67,2636,,,
1.22774E+18,2020/2/13 0:01,"Iowa and New Hampshire were just the beginning—we're taking this campaign to the rest of the country, and we need your help to talk with voters. Every conversation makes a big difference, and it's as easy as sending a text. Sign up to help today: https://t.co/15wwDCwJIZ https://t.co/JpiKikRrt3",215,250,27,740,,,
1.22776E+18,2020/2/13 0:45,"We've only heard from two of the first 50 states, DC, and territories—where I come from that's the opening bell, not the closing bell. We're going to fight for every vote in every state, and we need your help to do it. 

Chip in to help fuel our campaign: https://t.co/Sc1JEVrtF8",576,775,78,2530,,,
1.22776E+18,2020/2/13 1:20,"If we give Donald Trump four more years in the White House, he will fundamentally alter the character of this nation. We can’t stand by and let that happen. https://t.co/yu71fRAXgl",670,1214,87,4424,,,
1.22778E+18,2020/2/13 2:10,Let me be clear: the fight to end Donald Trump's presidency is just beginning. https://t.co/U7YzD9rnW0,672,934,82,3777,,,
1.228E+18,2020/2/13 17:15,"Obamacare covered 20 million additional Americans, protects over 100 million people with pre-existing conditions, and allows young people to stay on their parents' plans until age 26.

We shouldn't tear all that down and start over �?we should protect and build on it.",680,1591,82,6030,,,
1.22804E+18,2020/2/13 19:27,"I will nominate and appoint federal officials and judges who look just like the rest of America, including the AAPI community. I will build on the Obama-Biden Administration’s efforts to ensure that everyone has a voice in a Biden Administration. #AAPI2020 https://t.co/NsMFuqwVn9",239,626,24,2036,,,
1.22805E+18,2020/2/13 20:01,"I’ve released 21 years of my tax returns �?why hasn’t Donald Trump released his?

He is the most corrupt president we’ve ever had. https://t.co/aWI3e1lVko",1093,3525,215,15348,,,
1.22807E+18,2020/2/13 21:15,"I have said from the day I announced that we’re in a battle for the soul of this nation. That is even more true today. We have a president who has been sending dog whistles of encouragement and support to white supremacists and hate groups.

We have to beat Donald Trump.",868,1233,91,5190,,,
1.22809E+18,2020/2/13 23:00,"Antarctica is facing extreme ice loss. Sea levels and temperatures are rising around the world. Yet Donald Trump continues to deny the evidence in front of his own eyes.

We need to take action to solve the climate crisis—and that starts with getting Trump out of the White House. https://t.co/axSFYwT8cB",385,722,37,2164,,,
1.22811E+18,2020/2/14 0:20,"Where I come from, I don’t like people telling me what I have to choose �?that’s why my plan will give people the option to keep their existing plan or buy into a new Medicare-like public option. In contrast, Medicare for All eliminates private and union insurance plans. https://t.co/LV6Ovsn0sN",430,939,68,3071,,,
1.22812E+18,2020/2/14 1:05,"America is full of possibilities. With Donald Trump out of the White House, we can:

- Solve the climate crisis
- Rebuild the middle class
- Make health care a right
- Ensure our government works for all �?not just the powerful",1316,2285,165,10787,,,
1.2284E+18,2020/2/14 19:10,"Too often, Black and Brown voters�?loyalty, support, and commitment to the Democratic Party are taken for granted. I’ve never taken it for granted �?and I never will.

The strength of our party is its diversity. We need to be sure every voice is heard. https://t.co/TMhEZt6HEs",436,906,61,3415,,,
1.22841E+18,2020/2/14 20:25,"The United States Attorney General is not your private attorney, Mr. President. There are limits to your power. https://t.co/ftebWSgLkH",396,1525,69,7504,,,
